inclination_ref,orientation_ref,pitch_ref,yaw_ref,M7,M8
10,120,-0.15114994701951814,0.08726646259971643,6.391586674565436e-05,-0.24543692830331273
10,120,-0.15114994701951814,0.08726646259971643,3.195793337282718e-05,-0.24535703346988066
10,120,-0.15114994701951814,0.08726646259971643,3.195793337282718e-05,-0.24524518070307577
10,120,-0.15114994701951814,0.08726646259971643,-3.195793337282718e-05,-0.24542094933662634
10,120,-0.15114994701951814,0.08726646259971643,3.195793337282718e-05,-0.24543692830331273
10,120,-0.15114994701951814,0.08726646259971643,3.195793337282718e-05,-0.2455008441700584
10,120,-0.15114994701951814,0.08726646259971643,3.195793337282718e-05,-0.24556476003680405
10,120,-0.15114994701951814,0.08726646259971643,-1.597896668641359e-05,-0.24590031833721873
10,120,-0.15114994701951814,0.08726646259971643,0.0,-0.2459802131706508
10,120,-0.15114994701951814,0.08726646259971643,1.597896668641359e-05,-0.24527713863644862
10,120,-0.15114994701951814,0.08726646259971643,1.597896668641359e-05,-0.24521322276970295
10,120,-0.15114994701951814,0.08726646259971643,1.597896668641359e-05,-0.24522920173638937
10,120,-0.15114994701951814,0.08726646259971643,1.597896668641359e-05,-0.24538899140325351
10,120,-0.15114994701951814,0.08726646259971643,0.0,-0.2459802131706508
10,120,-0.15114994701951814,0.08726646259971643,6.391586674565436e-05,-0.2455008441700584
10,120,-0.15114994701951814,0.08726646259971643,3.195793337282718e-05,-0.24521322276970295
10,120,-0.15114994701951814,0.08726646259971643,7.989483343206795e-05,-0.24529311760313502
10,120,-0.15114994701951814,0.08726646259971643,-7.989483343206795e-05,-0.2454049703699399
10,120,-0.15114994701951814,0.08726646259971643,-1.597896668641359e-05,-0.24522920173638937
10,120,-0.15114994701951814,0.08726646259971643,0.0,-0.2456286759035497
10,120,-0.15114994701951814,0.08726646259971643,-1.597896668641359e-05,-0.24545290726999916
10,120,-0.15114994701951814,0.08726646259971643,-1.597896668641359e-05,-0.24591629730390516
10,120,-0.15114994701951814,0.08726646259971643,0.0,-0.2457245497036682
10,120,-0.15114994701951814,0.08726646259971643,-3.195793337282718e-05,-0.24590031833721873
10,120,-0.15114994701951814,0.08726646259971643,-6.391586674565436e-05,-0.2456286759035497
10,120,-0.15114994701951814,0.08726646259971643,7.989483343206795e-05,-0.24578846557041384
10,120,-0.15114994701951814,0.08726646259971643,6.391586674565436e-05,-0.24554878107011763
10,120,-0.15114994701951814,0.08726646259971643,6.391586674565436e-05,-0.2459642342039644
10,120,-0.15114994701951814,0.08726646259971643,6.391586674565436e-05,-0.24594825523727798
10,120,-0.15114994701951814,0.08726646259971643,4.793690005924077e-05,-0.2458364024704731
10,120,-0.15114994701951814,0.08726646259971643,7.989483343206795e-05,-0.24521322276970295
10,120,-0.15114994701951814,0.08726646259971643,-1.597896668641359e-05,-0.24534105450319427
10,120,-0.15114994701951814,0.08726646259971643,0.0,-0.24546888623668559
10,120,-0.15114994701951814,0.08726646259971643,-1.597896668641359e-05,-0.2454049703699399
10,120,-0.15114994701951814,0.08726646259971643,0.0,-0.24582042350378666
10,120,-0.15114994701951814,0.08726646259971643,-6.391586674565436e-05,-0.24519724380301655
10,120,-0.15114994701951814,0.08726646259971643,1.597896668641359e-05,-0.24577248660372744
10,120,-0.15114994701951814,0.08726646259971643,-4.793690005924077e-05,-0.24594825523727798
10,120,-0.15114994701951814,0.08726646259971643,-4.793690005924077e-05,-0.24606010800408287
10,120,-0.15114994701951814,0.08726646259971643,0.0,-0.24599619213733723
10,120,-0.15114994701951814,0.08726646259971643,3.195793337282718e-05,-0.2460920659374557
10,120,-0.15114994701951814,0.08726646259971643,3.195793337282718e-05,-0.24604412903739648
10,120,-0.15114994701951814,0.08726646259971643,3.195793337282718e-05,-0.24601217110402362
10,120,-0.15114994701951814,0.08726646259971643,3.195793337282718e-05,-0.24590031833721873
10,120,-0.15114994701951814,0.08726646259971643,1.597896668641359e-05,-0.24559671797017688
10,120,-0.15114994701951814,0.08726646259971643,-4.793690005924077e-05,-0.24546888623668559
10,120,-0.15114994701951814,0.08726646259971643,0.0,-0.2453730124365671
10,120,-0.15114994701951814,0.08726646259971643,-1.597896668641359e-05,-0.24522920173638937
10,120,-0.15114994701951814,0.08726646259971643,-4.793690005924077e-05,-0.24524518070307577
10,120,-0.15114994701951814,0.08726646259971643,-4.793690005924077e-05,-0.2452611596697622
10,120,-0.15114994701951814,0.08726646259971643,-3.195793337282718e-05,-0.2451493069029573
10,120,-0.15114994701951814,0.08726646259971643,4.793690005924077e-05,-0.2451652858696437
10,120,-0.15114994701951814,0.08726646259971643,3.195793337282718e-05,-0.24524518070307577
10,120,-0.15114994701951814,0.08726646259971643,-1.597896668641359e-05,-0.24530909656982144
10,120,-0.15114994701951814,0.08726646259971643,1.597896668641359e-05,-0.24518126483633013
10,120,-0.15114994701951814,0.08726646259971643,0.0,-0.24527713863644862
10,120,-0.15114994701951814,0.08726646259971643,-1.597896668641359e-05,-0.24538899140325351
10,120,-0.15114994701951814,0.08726646259971643,-1.597896668641359e-05,-0.24553280210343123
10,120,-0.15114994701951814,0.08726646259971643,-1.597896668641359e-05,-0.24569259177029537
10,120,-0.15114994701951814,0.08726646259971643,3.195793337282718e-05,-0.24577248660372744
10,120,-0.15114994701951814,0.08726646259971643,-4.793690005924077e-05,-0.24602815007071005
10,120,-0.15114994701951814,0.08726646259971643,6.391586674565436e-05,-0.24604412903739648
10,120,-0.15114994701951814,0.08726646259971643,1.597896668641359e-05,-0.2453730124365671
10,120,-0.15114994701951814,0.08726646259971643,0.0,-0.24521322276970295
10,120,-0.15114994701951814,0.08726646259971643,4.793690005924077e-05,-0.24524518070307577
10,120,-0.15114994701951814,0.08726646259971643,-1.597896668641359e-05,-0.24521322276970295
10,120,-0.15114994701951814,0.08726646259971643,1.597896668641359e-05,-0.2452611596697622
10,130,-0.13369997749032586,0.11218760180054307,1.597896668641359e-05,-0.24530909656982144
10,130,-0.13369997749032586,0.11218760180054307,0.00038349520047392617,-0.2457245497036682
10,130,-0.13369997749032586,0.11218760180054307,0.0008788431677527475,-0.2450054962027796
10,130,-0.13369997749032586,0.11218760180054307,0.0018535601356239764,-0.24414263200171324
10,130,-0.13369997749032586,0.11218760180054307,0.0034194988708925083,-0.2427844198333681
10,130,-0.13369997749032586,0.11218760180054307,0.0052411010731436575,-0.24077107003087997
10,130,-0.13369997749032586,0.11218760180054307,0.007446198475868733,-0.23912523646217937
10,130,-0.13369997749032586,0.11218760180054307,0.009092032044569332,-0.2371438445930641
10,130,-0.13369997749032586,0.11218760180054307,0.011408982214099304,-0.23508255789051674
10,130,-0.13369997749032586,0.11218760180054307,0.013917679983866237,-0.23236613355382643
10,130,-0.13369997749032586,0.11218760180054307,0.017289241954699504,-0.22899457158299316
10,130,-0.13369997749032586,0.11218760180054307,0.020884509459142563,-0.22646989484653982
10,130,-0.13369997749032586,0.11218760180054307,0.027579696500749856,-0.22324214357588426
10,130,-0.13369997749032586,0.11218760180054307,0.030647658104541266,-0.22126075170676898
10,130,-0.13369997749032586,0.11218760180054307,0.033891388341883225,-0.2197587288382461
10,130,-0.13369997749032586,0.11218760180054307,0.0370392447791067,-0.21865618013688357
10,130,-0.13369997749032586,0.11218760180054307,0.03924434218183178,-0.21793712663599496
10,130,-0.13369997749032586,0.11218760180054307,0.041545313384675334,-0.21740982073534332
10,130,-0.13369997749032586,0.11218760180054307,0.04355866318716345,-0.21721807313510635
10,130,-0.13369997749032586,0.11218760180054307,0.04541222332278742,-0.21725003106847918
10,130,-0.13369997749032586,0.11218760180054307,0.046578687890895615,-0.21725003106847918
10,130,-0.13369997749032586,0.11218760180054307,0.047809068325749465,-0.21723405210179275
10,130,-0.13369997749032586,0.11218760180054307,0.04868791149350221,-0.21723405210179275
10,130,-0.13369997749032586,0.11218760180054307,0.04913532256072179,-0.217281989001852
10,130,-0.13369997749032586,0.11218760180054307,0.04911934359403538,-0.21720209416841993
10,130,-0.13369997749032586,0.11218760180054307,0.04916728049409462,-0.21731394693522482
10,130,-0.13369997749032586,0.11218760180054307,0.04943892292776365,-0.21720209416841993
10,130,-0.13369997749032586,0.11218760180054307,0.04916728049409462,-0.21723405210179275
10,130,-0.13369997749032586,0.11218760180054307,0.04903944876060331,-0.21723405210179275
10,130,-0.13369997749032586,0.11218760180054307,0.04918325946078103,-0.21715415726836068
10,130,-0.13369997749032586,0.11218760180054307,0.049406964994390824,-0.21725003106847918
10,130,-0.13369997749032586,0.11218760180054307,0.049375007061017995,-0.21725003106847918
10,130,-0.13369997749032586,0.11218760180054307,0.04911934359403538,-0.21720209416841993
10,130,-0.13369997749032586,0.11218760180054307,0.04907140669397614,-0.21726601003516557
10,130,-0.13369997749032586,0.11218760180054307,0.04910336462734896,-0.21726601003516557
10,130,-0.13369997749032586,0.11218760180054307,0.04927913326089951,-0.21723405210179275
10,130,-0.13369997749032586,0.11218760180054307,0.04948685982782289,-0.21721807313510635
10,130,-0.13369997749032586,0.11218760180054307,0.04921521739415386,-0.21725003106847918
10,130,-0.13369997749032586,0.11218760180054307,0.04908738566066255,-0.21721807313510635
10,130,-0.13369997749032586,0.11218760180054307,0.049406964994390824,-0.217281989001852
10,130,-0.13369997749032586,0.11218760180054307,0.049343049127645165,-0.21718611520173353
10,130,-0.13369997749032586,0.11218760180054307,0.04918325946078103,-0.21731394693522482
10,130,-0.13369997749032586,0.11218760180054307,0.049454901894450065,-0.21731394693522482
10,130,-0.13369997749032586,0.11218760180054307,0.04911934359403538,-0.21725003106847918
10,130,-0.13369997749032586,0.11218760180054307,0.04913532256072179,-0.21720209416841993
10,130,-0.13369997749032586,0.11218760180054307,0.049247175327526684,-0.21734590486859764
10,130,-0.13369997749032586,0.11218760180054307,0.04935902809433158,-0.2171701362350471
10,130,-0.13369997749032586,0.11218760180054307,0.04908738566066255,-0.21723405210179275
10,130,-0.13369997749032586,0.11218760180054307,0.049327070160958754,-0.21726601003516557
10,130,-0.13369997749032586,0.11218760180054307,0.04905542772728972,-0.2171701362350471
10,130,-0.13369997749032586,0.11218760180054307,0.04931109119427234,-0.21731394693522482
10,130,-0.13369997749032586,0.11218760180054307,0.04943892292776365,-0.21731394693522482
10,130,-0.13369997749032586,0.11218760180054307,0.049390986027704406,-0.21726601003516557
10,130,-0.13369997749032586,0.11218760180054307,0.049375007061017995,-0.21723405210179275
10,130,-0.13369997749032586,0.11218760180054307,0.04935902809433158,-0.21725003106847918
10,130,-0.13369997749032586,0.11218760180054307,0.04911934359403538,-0.21726601003516557
10,130,-0.13369997749032586,0.11218760180054307,0.04918325946078103,-0.21721807313510635
10,130,-0.13369997749032586,0.11218760180054307,0.049343049127645165,-0.21725003106847918
10,130,-0.13369997749032586,0.11218760180054307,0.049327070160958754,-0.21723405210179275
10,130,-0.13369997749032586,0.11218760180054307,0.04908738566066255,-0.21723405210179275
10,130,-0.13369997749032586,0.11218760180054307,0.04919923842746744,-0.21731394693522482
10,130,-0.13369997749032586,0.11218760180054307,0.049327070160958754,-0.21718611520173353
10,130,-0.13369997749032586,0.11218760180054307,0.049343049127645165,-0.21721807313510635
10,130,-0.13369997749032586,0.11218760180054307,0.0491513015274082,-0.21726601003516557
10,130,-0.13369997749032586,0.11218760180054307,0.04913532256072179,-0.21721807313510635
10,130,-0.13369997749032586,0.11218760180054307,0.04927913326089951,-0.21721807313510635
10,130,-0.13369997749032586,0.11218760180054307,0.049454901894450065,-0.21723405210179275
10,130,-0.13369997749032586,0.11218760180054307,0.049390986027704406,-0.21726601003516557
10,130,-0.13369997749032586,0.11218760180054307,0.04908738566066255,-0.21726601003516557
10,130,-0.13369997749032586,0.11218760180054307,0.04935902809433158,-0.21729796796853842
10,130,-0.13369997749032586,0.11218760180054307,0.04919923842746744,-0.21723405210179275
10,130,-0.13369997749032586,0.11218760180054307,0.04911934359403538,-0.21729796796853842
10,130,-0.13369997749032586,0.11218760180054307,0.04935902809433158,-0.21721807313510635
10,130,-0.13369997749032586,0.11218760180054307,0.04943892292776365,-0.21723405210179275
10,130,-0.13369997749032586,0.11218760180054307,0.04911934359403538,-0.21729796796853842
10,130,-0.13369997749032586,0.11218760180054307,0.04921521739415386,-0.21721807313510635
10,130,-0.13369997749032586,0.11218760180054307,0.0490234697939169,-0.21720209416841993
10,130,-0.13369997749032586,0.11218760180054307,0.049295112227585924,-0.21734590486859764
10,130,-0.13369997749032586,0.11218760180054307,0.049343049127645165,-0.21734590486859764
10,130,-0.13369997749032586,0.11218760180054307,0.04908738566066255,-0.21732992590191125
10,130,-0.13369997749032586,0.11218760180054307,0.04921521739415386,-0.21715415726836068
10,130,-0.13369997749032586,0.11218760180054307,0.04935902809433158,-0.21715415726836068
10,130,-0.13369997749032586,0.11218760180054307,0.04921521739415386,-0.21732992590191125
10,130,-0.13369997749032586,0.11218760180054307,0.0490234697939169,-0.217281989001852
10,130,-0.13369997749032586,0.11218760180054307,0.04911934359403538,-0.21715415726836068
10,130,-0.13369997749032586,0.11218760180054307,0.049295112227585924,-0.21713817830167428
10,130,-0.13369997749032586,0.11218760180054307,0.0491513015274082,-0.21712219933498786
10,130,-0.13369997749032586,0.11218760180054307,0.04927913326089951,-0.21720209416841993
10,130,-0.13369997749032586,0.11218760180054307,0.049422943961077236,-0.21740982073534332
10,130,-0.13369997749032586,0.11218760180054307,0.049422943961077236,-0.21712219933498786
10,130,-0.13369997749032586,0.11218760180054307,0.04931109119427234,-0.2170582834682422
10,130,-0.13369997749032586,0.11218760180054307,0.04907140669397614,-0.21734590486859764
10,130,-0.13369997749032586,0.11218760180054307,0.0491513015274082,-0.21720209416841993
10,130,-0.13369997749032586,0.11218760180054307,0.049375007061017995,-0.21718611520173353
10,130,-0.13369997749032586,0.11218760180054307,0.049375007061017995,-0.21731394693522482
10,130,-0.13369997749032586,0.11218760180054307,0.04918325946078103,-0.21734590486859764
10,130,-0.13369997749032586,0.11218760180054307,0.0490234697939169,-0.2171701362350471
10,130,-0.13369997749032586,0.11218760180054307,0.04921521739415386,-0.2173778628019705
10,130,-0.13369997749032586,0.11218760180054307,0.04931109119427234,-0.217281989001852
10,130,-0.13369997749032586,0.11218760180054307,0.049422943961077236,-0.21718611520173353
10,140,-0.1121876018005431,0.13369997749032583,0.04963067052800061,-0.21720209416841993
10,140,-0.1121876018005431,0.13369997749032583,0.05007808159522019,-0.21696240966812372
10,140,-0.1121876018005431,0.13369997749032583,0.050397660928948464,-0.21630727203398076
10,140,-0.1121876018005431,0.13369997749032583,0.05146825169693817,-0.21531657609942312
10,140,-0.1121876018005431,0.13369997749032583,0.0527945059319105,-0.21416609049800134
10,140,-0.1121876018005431,0.13369997749032583,0.05439240260055186,-0.2129516890298339
10,140,-0.1121876018005431,0.13369997749032583,0.056421731369726384,-0.2110501919941507
10,140,-0.1121876018005431,0.13369997749032583,0.05830724943872319,-0.20903684219166258
10,140,-0.1121876018005431,0.13369997749032583,0.060496367874761856,-0.2064802075218364
10,140,-0.1121876018005431,0.13369997749032583,0.06340453981168913,-0.2040034676854423
10,140,-0.1121876018005431,0.13369997749032583,0.06629673278192999,-0.201287043348752
10,140,-0.1121876018005431,0.13369997749032583,0.06949252611921271,-0.19831495554507908
10,140,-0.1121876018005431,0.13369997749032583,0.07278419325661391,-0.19521503600791484
10,140,-0.1121876018005431,0.13369997749032583,0.07628358696093848,-0.19312179137199464
10,140,-0.1121876018005431,0.13369997749032583,0.07965514893177175,-0.1906929884356598
10,140,-0.1121876018005431,0.13369997749032583,0.08269115260219033,-0.18866365966648527
10,140,-0.1121876018005431,0.13369997749032583,0.08518387140527085,-0.1869379312643526
10,140,-0.1121876018005431,0.13369997749032583,0.08815595920894377,-0.18521220286221993
10,140,-0.1121876018005431,0.13369997749032583,0.09008941417799982,-0.18430140176109436
10,140,-0.1121876018005431,0.13369997749032583,0.09173524774670042,-0.18345451652671443
10,140,-0.1121876018005431,0.13369997749032583,0.09314139681510482,-0.1827194840591394
10,140,-0.1121876018005431,0.13369997749032583,0.09451558795013638,-0.182240115058547
10,140,-0.1121876018005431,0.13369997749032583,0.0956021576848125,-0.1823519678253519
10,140,-0.1121876018005431,0.13369997749032583,0.09638512705244677,-0.18232000989197905
10,140,-0.1121876018005431,0.13369997749032583,0.09692841191978484,-0.18228805195860623
10,140,-0.1121876018005431,0.13369997749032583,0.09700830675321691,-0.18262361025902094
10,140,-0.1121876018005431,0.13369997749032583,0.09692841191978484,-0.18255969439227526
10,140,-0.1121876018005431,0.13369997749032583,0.0969923277865305,-0.18219217815848776
10,140,-0.1121876018005431,0.13369997749032583,0.09710418055333539,-0.18203238849162362
10,140,-0.1121876018005431,0.13369997749032583,0.0969923277865305,-0.18217619919180134
10,140,-0.1121876018005431,0.13369997749032583,0.09696036985315766,-0.18244784162547037
10,140,-0.1121876018005431,0.13369997749032583,0.0971201595200218,-0.18265556819239376
10,140,-0.1121876018005431,0.13369997749032583,0.09707222261996257,-0.18254371542558886
10,140,-0.1121876018005431,0.13369997749032583,0.09707222261996257,-0.18198445159156437
10,140,-0.1121876018005431,0.13369997749032583,0.09694439088647125,-0.18204836745831005
10,140,-0.1121876018005431,0.13369997749032583,0.09710418055333539,-0.18206434642499644
10,140,-0.1121876018005431,0.13369997749032583,0.09708820158664898,-0.18217619919180134
10,140,-0.1121876018005431,0.13369997749032583,0.09694439088647125,-0.18233598885866548
10,140,-0.1121876018005431,0.13369997749032583,0.09683253811966636,-0.1824797995588432
10,140,-0.1121876018005431,0.13369997749032583,0.09697634881984409,-0.18252773645890244
10,140,-0.1121876018005431,0.13369997749032583,0.09710418055333539,-0.1821282622917421
10,140,-0.1121876018005431,0.13369997749032583,0.09715211745339462,-0.18203238849162362
10,140,-0.1121876018005431,0.13369997749032583,0.09713613848670821,-0.1823519678253519
10,140,-0.1121876018005431,0.13369997749032583,0.0971201595200218,-0.18195249365819155
10,140,-0.1121876018005431,0.13369997749032583,0.0971201595200218,-0.1820004305582508
10,140,-0.1121876018005431,0.13369997749032583,0.0969923277865305,-0.18206434642499644
10,140,-0.1121876018005431,0.13369997749032583,0.09696036985315766,-0.18204836745831005
10,140,-0.1121876018005431,0.13369997749032583,0.09692841191978484,-0.18239990472541112
10,140,-0.1121876018005431,0.13369997749032583,0.0968804750197256,-0.18203238849162362
10,140,-0.1121876018005431,0.13369997749032583,0.09689645398641202,-0.18216022022511494
10,140,-0.1121876018005431,0.13369997749032583,0.09713613848670821,-0.18233598885866548
10,140,-0.1121876018005431,0.13369997749032583,0.09708820158664898,-0.1824638205921568
10,140,-0.1121876018005431,0.13369997749032583,0.09707222261996257,-0.18252773645890244
10,140,-0.1121876018005431,0.13369997749032583,0.09707222261996257,-0.18255969439227526
10,140,-0.1121876018005431,0.13369997749032583,0.0968804750197256,-0.18244784162547037
10,140,-0.1121876018005431,0.13369997749032583,0.09683253811966636,-0.18230403092529265
10,140,-0.1121876018005431,0.13369997749032583,0.09683253811966636,-0.1822560940252334
10,140,-0.1121876018005431,0.13369997749032583,0.0968804750197256,-0.182240115058547
10,140,-0.1121876018005431,0.13369997749032583,0.09700830675321691,-0.18204836745831005
10,140,-0.1121876018005431,0.13369997749032583,0.09707222261996257,-0.1824638205921568
10,140,-0.1121876018005431,0.13369997749032583,0.09694439088647125,-0.18255969439227526
10,140,-0.1121876018005431,0.13369997749032583,0.09689645398641202,-0.18233598885866548
10,140,-0.1121876018005431,0.13369997749032583,0.09705624365327614,-0.18217619919180134
10,140,-0.1121876018005431,0.13369997749032583,0.09713613848670821,-0.18217619919180134
10,140,-0.1121876018005431,0.13369997749032583,0.09705624365327614,-0.18249577852552962
10,140,-0.1121876018005431,0.13369997749032583,0.09705624365327614,-0.18252773645890244
10,140,-0.1121876018005431,0.13369997749032583,0.09715211745339462,-0.18233598885866548
10,140,-0.1121876018005431,0.13369997749032583,0.09710418055333539,-0.18227207299191983
10,140,-0.1121876018005431,0.13369997749032583,0.09700830675321691,-0.18203238849162362
10,140,-0.1121876018005431,0.13369997749032583,0.09686449605303918,-0.18228805195860623
10,140,-0.1121876018005431,0.13369997749032583,0.0968804750197256,-0.1824638205921568
10,140,-0.1121876018005431,0.13369997749032583,0.09691243295309843,-0.18249577852552962
10,140,-0.1121876018005431,0.13369997749032583,0.09713613848670821,-0.18265556819239376
10,140,-0.1121876018005431,0.13369997749032583,0.09710418055333539,-0.1825756733589617
10,140,-0.1121876018005431,0.13369997749032583,0.0969923277865305,-0.1824638205921568
10,140,-0.1121876018005431,0.13369997749032583,0.09710418055333539,-0.18254371542558886
10,140,-0.1121876018005431,0.13369997749032583,0.09710418055333539,-0.18255969439227526
10,140,-0.1121876018005431,0.13369997749032583,0.0971201595200218,-0.1826076312923345
10,140,-0.1121876018005431,0.13369997749032583,0.09704026468658973,-0.18254371542558886
10,140,-0.1121876018005431,0.13369997749032583,0.09689645398641202,-0.18222413609186058
10,140,-0.1121876018005431,0.13369997749032583,0.0968804750197256,-0.18203238849162362
10,140,-0.1121876018005431,0.13369997749032583,0.0969923277865305,-0.18198445159156437
10,140,-0.1121876018005431,0.13369997749032583,0.0971201595200218,-0.18204836745831005
10,140,-0.1121876018005431,0.13369997749032583,0.09713613848670821,-0.1821442412584285
10,140,-0.1121876018005431,0.13369997749032583,0.09705624365327614,-0.1824797995588432
10,140,-0.1121876018005431,0.13369997749032583,0.09684851708635277,-0.1824797995588432
10,140,-0.1121876018005431,0.13369997749032583,0.09694439088647125,-0.18227207299191983
10,140,-0.1121876018005431,0.13369997749032583,0.09707222261996257,-0.18209630435836927
10,140,-0.1121876018005431,0.13369997749032583,0.09708820158664898,-0.18208032539168287
10,140,-0.1121876018005431,0.13369997749032583,0.09708820158664898,-0.1820004305582508
10,140,-0.1121876018005431,0.13369997749032583,0.0969923277865305,-0.18209630435836927
10,140,-0.1121876018005431,0.13369997749032583,0.0968804750197256,-0.18249577852552962
10,140,-0.1121876018005431,0.13369997749032583,0.09689645398641202,-0.18203238849162362
10,140,-0.1121876018005431,0.13369997749032583,0.0969923277865305,-0.18204836745831005
10,140,-0.1121876018005431,0.13369997749032583,0.09689645398641202,-0.18209630435836927
10,140,-0.1121876018005431,0.13369997749032583,0.09697634881984409,-0.18228805195860623
10,140,-0.1121876018005431,0.13369997749032583,0.09705624365327614,-0.1826076312923345
10,140,-0.1121876018005431,0.13369997749032583,0.09710418055333539,-0.1822560940252334
10,140,-0.1121876018005431,0.13369997749032583,0.09686449605303918,-0.18209630435836927
10,140,-0.1121876018005431,0.13369997749032583,0.09691243295309843,-0.1821282622917421
10,150,-0.08726646259971646,0.15114994701951814,0.09710418055333539,-0.1823679467920383
10,150,-0.08726646259971646,0.15114994701951814,0.09734386505363159,-0.18180868295801383
10,150,-0.08726646259971646,0.15114994701951814,0.09809487648789303,-0.18115354532387087
10,150,-0.08726646259971646,0.15114994701951814,0.09924536208931481,-0.18016284938931323
10,150,-0.08726646259971646,0.15114994701951814,0.10090717462470182,-0.17880463722096807
10,150,-0.08726646259971646,0.15114994701951814,0.10290454546050352,-0.17704695088546257
10,150,-0.08726646259971646,0.15114994701951814,0.10480604249618673,-0.17496968521622883
10,150,-0.08726646259971646,0.15114994701951814,0.10729876129926726,-0.17290839851368145
10,150,-0.08726646259971646,0.15114994701951814,0.11001518563595757,-0.16961673137628025
10,150,-0.08726646259971646,0.15114994701951814,0.11349860037359573,-0.16656474873917526
10,150,-0.08726646259971646,0.15114994701951814,0.11752529997857196,-0.16290556536798656
10,150,-0.08726646259971646,0.15114994701951814,0.1216958102837259,-0.15934225579691633
10,150,-0.08726646259971646,0.15114994701951814,0.12602611025574398,-0.15521968239182163
10,150,-0.08726646259971646,0.15114994701951814,0.12879047149249354,-0.15235944735495358
10,150,-0.08726646259971646,0.15114994701951814,0.13222594933007245,-0.14917963298435727
10,150,-0.08726646259971646,0.15114994701951814,0.1348464998666443,-0.14721422008192842
10,150,-0.08726646259971646,0.15114994701951814,0.13666810206889543,-0.14571219721340553
10,150,-0.08726646259971646,0.15114994701951814,0.13794641940380853,-0.14456171161198375
10,150,-0.08726646259971646,0.15114994701951814,0.13935256847221292,-0.1435390577440533
10,150,-0.08726646259971646,0.15114994701951814,0.1403912013068298,-0.14262825664292772
10,150,-0.08726646259971646,0.15114994701951814,0.1412221075745233,-0.14205301384221683
10,150,-0.08726646259971646,0.15114994701951814,0.14176539244186137,-0.1419411610754119
10,150,-0.08726646259971646,0.15114994701951814,0.14181332934192062,-0.1419411610754119
10,150,-0.08726646259971646,0.15114994701951814,0.14182930830860702,-0.14184528727529344
10,150,-0.08726646259971646,0.15114994701951814,0.14184528727529344,-0.14171745554180212
10,150,-0.08726646259971646,0.15114994701951814,0.14184528727529344,-0.14184528727529344
10,150,-0.08726646259971646,0.15114994701951814,0.14184528727529344,-0.14171745554180212
10,150,-0.08726646259971646,0.15114994701951814,0.14186126624197987,-0.14170147657511573
10,150,-0.08726646259971646,0.15114994701951814,0.14186126624197987,-0.14170147657511573
10,150,-0.08726646259971646,0.15114994701951814,0.14186126624197987,-0.14170147657511573
10,150,-0.08726646259971646,0.15114994701951814,0.14182930830860702,-0.14176539244186137
10,150,-0.08726646259971646,0.15114994701951814,0.14182930830860702,-0.14181332934192062
10,150,-0.08726646259971646,0.15114994701951814,0.1417973503752342,-0.1417973503752342
10,150,-0.08726646259971646,0.15114994701951814,0.14181332934192062,-0.14174941347517495
10,150,-0.08726646259971646,0.15114994701951814,0.14181332934192062,-0.14174941347517495
10,150,-0.08726646259971646,0.15114994701951814,0.14181332934192062,-0.14174941347517495
10,150,-0.08726646259971646,0.15114994701951814,0.14181332934192062,-0.14174941347517495
10,150,-0.08726646259971646,0.15114994701951814,0.14181332934192062,-0.14182930830860702
10,150,-0.08726646259971646,0.15114994701951814,0.14181332934192062,-0.14176539244186137
10,150,-0.08726646259971646,0.15114994701951814,0.14181332934192062,-0.14182930830860702
10,150,-0.08726646259971646,0.15114994701951814,0.14181332934192062,-0.1416854976084293
10,150,-0.08726646259971646,0.15114994701951814,0.14181332934192062,-0.14173343450848855
10,150,-0.08726646259971646,0.15114994701951814,0.14181332934192062,-0.14176539244186137
10,150,-0.08726646259971646,0.15114994701951814,0.14181332934192062,-0.14174941347517495
10,150,-0.08726646259971646,0.15114994701951814,0.14181332934192062,-0.14181332934192062
10,150,-0.08726646259971646,0.15114994701951814,0.14181332934192062,-0.14171745554180212
10,150,-0.08726646259971646,0.15114994701951814,0.14181332934192062,-0.1419411610754119
10,150,-0.08726646259971646,0.15114994701951814,0.14181332934192062,-0.1417813714085478
10,150,-0.08726646259971646,0.15114994701951814,0.14181332934192062,-0.1417973503752342
10,150,-0.08726646259971646,0.15114994701951814,0.1417973503752342,-0.1417813714085478
10,150,-0.08726646259971646,0.15114994701951814,0.1417973503752342,-0.14174941347517495
10,150,-0.08726646259971646,0.15114994701951814,0.1417973503752342,-0.1417813714085478
10,150,-0.08726646259971646,0.15114994701951814,0.1417973503752342,-0.14174941347517495
10,150,-0.08726646259971646,0.15114994701951814,0.1417973503752342,-0.14176539244186137
10,150,-0.08726646259971646,0.15114994701951814,0.1417973503752342,-0.14176539244186137
10,150,-0.08726646259971646,0.15114994701951814,0.1417973503752342,-0.14181332934192062
10,150,-0.08726646259971646,0.15114994701951814,0.1417973503752342,-0.14173343450848855
10,150,-0.08726646259971646,0.15114994701951814,0.1417973503752342,-0.1417813714085478
10,150,-0.08726646259971646,0.15114994701951814,0.1417973503752342,-0.14182930830860702
10,150,-0.08726646259971646,0.15114994701951814,0.1417973503752342,-0.1417813714085478
10,150,-0.08726646259971646,0.15114994701951814,0.1417973503752342,-0.1419411610754119
10,150,-0.08726646259971646,0.15114994701951814,0.1417973503752342,-0.14176539244186137
10,150,-0.08726646259971646,0.15114994701951814,0.1417973503752342,-0.14186126624197987
