time,inclination_ref,orientation_ref,pitch_ref_rad,yaw_ref_rad,pitch_ref_deg,yaw_ref_deg,M7,M8
44:42.158755,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.27550934360714313,-0.6498006592696951
44:42.168359,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.27550934360714313,-0.6498006592696951
44:42.177648,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.27552532257382956,-0.6498166382363815
44:42.186684,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.27552532257382956,-0.6498166382363815
44:42.199748,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.27552532257382956,-0.6498166382363815
44:42.208943,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.27552532257382956,-0.6498166382363815
44:42.221863,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.27552532257382956,-0.6498166382363815
44:42.231339,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.27552532257382956,-0.6498166382363815
44:42.244272,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.27552532257382956,-0.6498166382363815
44:42.254458,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.27552532257382956,-0.6498166382363815
44:42.263984,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.27552532257382956,-0.6498166382363815
44:42.275632,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.27552532257382956,-0.6498166382363815
44:42.284631,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.27552532257382956,-0.6498166382363815
44:42.296625,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.27552532257382956,-0.6498166382363815
44:42.305298,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.27552532257382956,-0.6498166382363815
44:42.313765,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.27552532257382956,-0.6498166382363815
44:42.324588,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.27552532257382956,-0.6498166382363815
44:42.335183,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.2755413015405159,-0.6498166382363815
44:42.345077,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.2755413015405159,-0.6498166382363815
44:42.354033,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.2755413015405159,-0.6498166382363815
44:42.363763,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.2755413015405159,-0.6498166382363815
44:42.372350,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.27555728050720235,-0.6498166382363815
44:42.382252,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.27555728050720235,-0.6498166382363815
44:42.393355,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.27555728050720235,-0.6498166382363815
44:42.400749,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.27555728050720235,-0.6498166382363815
44:42.410352,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.27555728050720235,-0.6498166382363815
44:42.418882,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.27555728050720235,-0.6498166382363815
44:42.428018,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.27555728050720235,-0.6498166382363815
44:42.438609,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.27555728050720235,-0.6498326172030678
44:42.446692,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.27555728050720235,-0.6498326172030678
44:42.457035,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.27555728050720235,-0.6498326172030678
44:42.467981,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.27555728050720235,-0.6498326172030678
44:42.476059,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.2755732594738888,-0.6498326172030678
44:42.485726,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.2755732594738888,-0.6498326172030678
44:42.494314,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.2755732594738888,-0.6498326172030678
44:42.503832,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.2755732594738888,-0.6498326172030678
44:42.515502,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.2755732594738888,-0.6498326172030678
44:42.525207,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.2755732594738888,-0.6498326172030678
44:42.534316,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.2755732594738888,-0.6498326172030678
44:42.545095,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.2755892384405752,-0.6498326172030678
44:42.556799,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.2755892384405752,-0.6498326172030678
44:42.565546,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.2755892384405752,-0.6498326172030678
44:42.575791,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.2755892384405752,-0.6498326172030678
44:42.586680,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.2755892384405752,-0.6498326172030678
44:42.596436,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.2756052174072616,-0.6498326172030678
44:42.608515,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.2756052174072616,-0.6498326172030678
44:42.616117,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.2756052174072616,-0.6498326172030678
44:42.626369,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.2756052174072616,-0.6498326172030678
44:42.637760,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.2756052174072616,-0.6498326172030678
44:42.646528,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.275621196373948,-0.6498326172030678
44:42.653919,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.275621196373948,-0.6498326172030678
44:42.663235,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.275621196373948,-0.6498326172030678
44:42.670511,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.2756371753406344,-0.6498326172030678
44:42.678657,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.2756371753406344,-0.6498326172030678
44:42.686304,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.2756371753406344,-0.6498326172030678
44:42.696427,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.2756371753406344,-0.6498326172030678
44:42.706004,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.2756371753406344,-0.6498326172030678
44:42.719453,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.27565315430732085,-0.6498326172030678
44:42.730327,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.27565315430732085,-0.6498326172030678
44:42.741992,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.27565315430732085,-0.6498326172030678
44:42.752037,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.27565315430732085,-0.6498326172030678
44:42.762702,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.27566913327400727,-0.6498326172030678
44:42.797691,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.2756851122406937,-0.6498485961697543
44:42.806966,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.2756851122406937,-0.6498485961697543
44:42.818993,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.27570109120738007,-0.6498485961697543
44:42.840019,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.27570109120738007,-0.6498485961697543
44:42.852206,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.27570109120738007,-0.6498485961697543
44:42.866049,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.2757170701740665,-0.6498485961697543
44:42.873336,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.2757170701740665,-0.6498485961697543
44:42.897842,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.2757330491407529,-0.6498485961697543
44:42.907296,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.2757330491407529,-0.6498485961697543
44:42.915934,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.2757330491407529,-0.6498485961697543
44:42.924303,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.2757330491407529,-0.6498485961697543
44:42.932271,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.2757330491407529,-0.6498485961697543
44:42.939744,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.2757330491407529,-0.6498485961697543
44:42.948024,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.2757330491407529,-0.6498485961697543
44:42.957722,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.2757330491407529,-0.6498485961697543
44:42.966310,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.2757330491407529,-0.6498485961697543
44:42.977737,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.2757330491407529,-0.6498485961697543
44:42.986841,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.27574902810743934,-0.6498485961697543
44:42.994770,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.27574902810743934,-0.6498485961697543
44:43.005222,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.27574902810743934,-0.6498485961697543
44:43.015262,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.27574902810743934,-0.6498485961697543
44:43.022933,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.27574902810743934,-0.6498485961697543
44:43.031814,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.27574902810743934,-0.6498485961697543
44:43.041898,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.27574902810743934,-0.6498485961697543
44:43.049825,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.27574902810743934,-0.6498485961697543
44:43.058989,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.27574902810743934,-0.6498485961697543
44:43.070662,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.27574902810743934,-0.6498485961697543
44:43.082317,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.27574902810743934,-0.6498485961697543
44:43.091741,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.27574902810743934,-0.6498485961697543
44:43.099735,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.27574902810743934,-0.6498485961697543
44:43.109292,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.27574902810743934,-0.6498485961697543
44:43.117861,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.27574902810743934,-0.6498485961697543
44:43.126747,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.27574902810743934,-0.6498485961697543
44:43.136807,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.27574902810743934,-0.6498485961697543
44:43.145820,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.27574902810743934,-0.6498485961697543
44:43.153323,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.27574902810743934,-0.6498485961697543
44:43.163378,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.27574902810743934,-0.6498485961697543
44:43.170962,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.27574902810743934,-0.6498485961697543
44:43.180907,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.27574902810743934,-0.6498485961697543
44:43.190788,23,95,0.3998981818700721,0.034986557478259524,22.912478056110146,2.004582083196139,-0.27574902810743934,-0.6498485961697543
44:43.213719,0,0,0.0,0.0,0.0,0.0,-0.27574902810743934,-0.6498485961697543
44:43.227759,0,0,0.0,0.0,0.0,0.0,-0.27574902810743934,-0.6498326172030678
44:43.236265,0,0,0.0,0.0,0.0,0.0,-0.2757170701740665,-0.6497687013363223
44:43.244707,0,0,0.0,0.0,0.0,0.0,-0.2755892384405752,-0.6495609747693989
44:43.252769,0,0,0.0,0.0,0.0,0.0,-0.2749980166731779,-0.6467486766325901
44:43.260169,0,0,0.0,0.0,0.0,0.0,-0.27316043550424035,-0.6440322522958998
44:43.270100,0,0,0.0,0.0,0.0,0.0,-0.26870230379873095,-0.6407725430918714
44:43.278808,0,0,0.0,0.0,0.0,0.0,-0.2648833307606781,-0.6374808759544702
44:43.289790,0,0,0.0,0.0,0.0,0.0,-0.25863555478629036,-0.632335648681445
44:43.300922,0,0,0.0,0.0,0.0,0.0,-0.2528192109124358,-0.6286924442769427
44:43.310754,0,0,0.0,0.0,0.0,0.0,-0.2478337733062748,-0.6240745229045692
44:43.318393,0,0,0.0,0.0,0.0,0.0,-0.24299214640029146,-0.6199519494994745
44:43.327936,0,0,0.0,0.0,0.0,0.0,-0.2366644755924717,-0.6148067222264493
44:43.337044,0,0,0.0,0.0,0.0,0.0,-0.2305605103182617,-0.6084151355518839
44:43.347067,0,0,0.0,0.0,0.0,0.0,-0.22431273434387397,-0.6023271492443603
44:43.355854,0,0,0.0,0.0,0.0,0.0,-0.21771342110238517,-0.5957278360028715
44:43.364084,0,0,0.0,0.0,0.0,0.0,-0.2117692454950393,-0.5905985876965327
